Year,District,LandCoverClass,PixelCount,Percentage,LandCoverLabel,Precipitation (mm),GPP (kg_C/m²/year),Population Density (People/km²)
2013,Legrane,7,305,1.2106056997697865,Open Shrublands,316.78604,1048.2292288894923,4.088926
2013,Legrane,10,14571,57.83519885687068,Grasslands,316.78604,1048.2292288894923,4.088926
2013,Legrane,16,7,0.027784393109470507,Barren or Sparsely Vegetated,316.78604,1048.2292288894923,4.088926
2013,Legrane,255,10311,40.92641105025006,,316.78604,1048.2292288894923,4.088926
2013,Sani,7,4,0.040096230954290296,Open Shrublands,356.20877,911.8819739547636,6.4523153
2013,Sani,10,7299,73.16559743384123,Grasslands,356.20877,911.8819739547636,6.4523153
2013,Sani,255,2673,26.794306335204492,,356.20877,911.8819739547636,6.4523153
2013,Daghveg,7,50,0.7451564828614009,Open Shrublands,274.57126,776.2965204236006,16.397703
2013,Daghveg,10,783,11.669150521609538,Grasslands,274.57126,776.2965204236006,16.397703
2013,Daghveg,16,2044,30.46199701937407,Barren or Sparsely Vegetated,274.57126,776.2965204236006,16.397703
2013,Daghveg,255,3833,57.123695976155,,274.57126,776.2965204236006,16.397703
2013,Bou Lahrath,7,23,0.16225749559082892,Open Shrublands,216.38599,778.824894514768,7.412942
2013,Bou Lahrath,10,1037,7.315696649029982,Grasslands,216.38599,778.824894514768,7.412942
2013,Bou Lahrath,16,5328,37.58730158730159,Barren or Sparsely Vegetated,216.38599,778.824894514768,7.412942
2013,Bou Lahrath,255,7787,54.93474426807761,,216.38599,778.824894514768,7.412942
2013,Hamed,7,48,0.2147074610842727,Open Shrublands,369.23846,1382.6491323210412,10.832225
2013,Hamed,10,11022,49.302200751476114,Grasslands,369.23846,1382.6491323210412,10.832225
2013,Hamed,255,11286,50.48309178743962,,369.23846,1382.6491323210412,10.832225
2013,Gueller,7,111,0.7551020408163266,Open Shrublands,241.65698,833.2161885245902,5.038789
2013,Gueller,10,1563,10.63265306122449,Grasslands,241.65698,833.2161885245902,5.038789
2013,Gueller,16,3568,24.272108843537417,Barren or Sparsely Vegetated,241.65698,833.2161885245902,5.038789
2013,Gueller,255,9458,64.34013605442178,,241.65698,833.2161885245902,5.038789
2013,El Melgue,7,72,0.4371584699453552,Open Shrublands,242.36246,805.5960451977401,4.649296
2013,El Melgue,10,10097,61.30540376442016,Grasslands,242.36246,805.5960451977401,4.649296
2013,El Melgue,16,6,0.03642987249544627,Barren or Sparsely Vegetated,242.36246,805.5960451977401,4.649296
2013,El Melgue,255,6295,38.22100789313904,,242.36246,805.5960451977401,4.649296
2013,El Ghaira,7,160,8.020050125313283,Open Shrublands,172.98729,782.5555555555555,46.718662
2013,El Ghaira,10,165,8.270676691729323,Grasslands,172.98729,782.5555555555555,46.718662
2013,El Ghaira,16,292,14.636591478696742,Barren or Sparsely Vegetated,172.98729,782.5555555555555,46.718662
2013,El Ghaira,255,1378,69.07268170426065,,172.98729,782.5555555555555,46.718662
2013,Lebheir,7,111,2.7557100297914596,Open Shrublands,288.862,913.219209039548,14.940183
2013,Lebheir,10,1026,25.471698113207548,Grasslands,288.862,913.219209039548,14.940183
2013,Lebheir,13,5,0.12413108242303873,Urban and Built-up Lands,288.862,913.219209039548,14.940183
2013,Lebheir,16,1155,28.674280039721943,Barren or Sparsely Vegetated,288.862,913.219209039548,14.940183
2013,Lebheir,255,1731,42.97418073485601,,288.862,913.219209039548,14.940183
2013,Oudeiy Jrid,7,551,3.4984126984126984,Open Shrublands,261.02603,885.4107429182255,7.718718
2013,Oudeiy Jrid,10,5538,35.16190476190476,Grasslands,261.02603,885.4107429182255,7.718718
2013,Oudeiy Jrid,13,3,0.01904761904761905,Urban and Built-up Lands,261.02603,885.4107429182255,7.718718
2013,Oudeiy Jrid,16,1065,6.761904761904762,Barren or Sparsely Vegetated,261.02603,885.4107429182255,7.718718
2013,Oudeiy Jrid,255,8593,54.558730158730164,,261.02603,885.4107429182255,7.718718
2013,Tenaha,7,97,0.45322867021773666,Open Shrublands,415.02737,1852.305609719514,4.9783144
2013,Tenaha,10,13237,61.84935987290907,Grasslands,415.02737,1852.305609719514,4.9783144
2013,Tenaha,255,8068,37.69741145687319,,415.02737,1852.305609719514,4.9783144
2013,Lavtah,7,127,0.38484848484848483,Open Shrublands,77.203674,982.5238095238095,1.2545588
2013,Lavtah,10,939,2.8454545454545457,Grasslands,77.203674,982.5238095238095,1.2545588
2013,Lavtah,16,16508,50.02424242424242,Barren or Sparsely Vegetated,77.203674,982.5238095238095,1.2545588
2013,Lavtah,255,15426,46.74545454545454,,77.203674,982.5238095238095,1.2545588
2013,Kiffa,7,62,0.7101947308132875,Open Shrublands,253.98154,901.258215010142,51.299942
2013,Kiffa,10,5427,62.16494845360825,Grasslands,253.98154,901.258215010142,51.299942
2013,Kiffa,16,21,0.24054982817869416,Barren or Sparsely Vegetated,253.98154,901.258215010142,51.299942
2013,Kiffa,255,3220,36.884306987399775,,253.98154,901.258215010142,51.299942
2013,Blajmil,7,88,0.33938832966948207,Open Shrublands,342.0117,1014.3784214891853,5.4713936
2013,Blajmil,10,15586,60.110301207142584,Grasslands,342.0117,1014.3784214891853,5.4713936
2013,Blajmil,255,10255,39.55031046318794,,342.0117,1014.3784214891853,5.4713936
2013,R’Dheidhie,7,25,0.14945002391200382,Open Shrublands,198.4148,986.3732718894009,8.76289
2013,R’Dheidhie,10,2415,14.43687230989957,Grasslands,198.4148,986.3732718894009,8.76289
2013,R’Dheidhie,16,2185,13.061932089909135,Barren or Sparsely Vegetated,198.4148,986.3732718894009,8.76289
2013,R’Dheidhie,255,12103,72.35174557627928,,198.4148,986.3732718894009,8.76289
2013,Kamour,7,286,2.4098415908324906,Open Shrublands,221.15164,1053.6755793226382,8.836479
2013,Kamour,10,3593,30.27468823727671,Grasslands,221.15164,1053.6755793226382,8.836479
2013,Kamour,16,886,7.465453319851702,Barren or Sparsely Vegetated,221.15164,1053.6755793226382,8.836479
2013,Kamour,255,7103,59.850016852039104,,221.15164,1053.6755793226382,8.836479
2013,Boumdeid,7,17,1.3492063492063493,Open Shrublands,112.09595,1243.3529411764705,9.668234
2013,Boumdeid,10,185,14.682539682539684,Grasslands,112.09595,1243.3529411764705,9.668234
2013,Boumdeid,16,496,39.36507936507937,Barren or Sparsely Vegetated,112.09595,1243.3529411764705,9.668234
2013,Boumdeid,255,562,44.60317460317461,,112.09595,1243.3529411764705,9.668234
2013,Kouroudjel,7,1,0.02535496957403651,Open Shrublands,330.83414,866.342641509434,5.5584335
2013,Kouroudjel,10,2649,67.16531440162272,Grasslands,330.83414,866.342641509434,5.5584335
2013,Kouroudjel,255,1294,32.809330628803245,,330.83414,866.342641509434,5.5584335
2013,Nouamlein,7,123,0.31068451629199295,Open Shrublands,180.95465,868.6802373723434,1.357498
2013,Nouamlein,10,12801,32.33392270775448,Grasslands,180.95465,868.6802373723434,1.357498
2013,Nouamlein,16,3507,8.858297549886334,Barren or Sparsely Vegetated,180.95465,868.6802373723434,1.357498
2013,Nouamlein,255,23159,58.49709522606719,,180.95465,868.6802373723434,1.357498
2013,Laweissi,7,122,1.198546026132233,Open Shrublands,292.55576,896.4094187526517,12.074395
2013,Laweissi,10,3207,31.506041850869437,Grasslands,292.55576,896.4094187526517,12.074395
2013,Laweissi,16,2019,19.83495431771294,Barren or Sparsely Vegetated,292.55576,896.4094187526517,12.074395
2013,Laweissi,255,4831,47.460457805285394,,292.55576,896.4094187526517,12.074395
2013,Hseiy Tin,7,13,0.2735690235690236,Open Shrublands,125.91053,670.6666666666666,4.229843
2013,Hseiy Tin,10,417,8.775252525252524,Grasslands,125.91053,670.6666666666666,4.229843
2013,Hseiy Tin,16,1500,31.565656565656564,Barren or Sparsely Vegetated,125.91053,670.6666666666666,4.229843
2013,Hseiy Tin,255,2822,59.38552188552188,,125.91053,670.6666666666666,4.229843
2013,Kankoussa,7,2,0.09652509652509653,Open Shrublands,322.22687,1101.923076923077,64.12357
2013,Kankoussa,10,1103,53.23359073359073,Grasslands,322.22687,1101.923076923077,64.12357
2013,Kankoussa,255,967,46.66988416988417,,322.22687,1101.923076923077,64.12357
2013,Aghorat,7,151,0.7790331733993706,Open Shrublands,223.23447,852.3985374771481,12.316703
2013,Aghorat,10,6468,33.3694474539545,Grasslands,223.23447,852.3985374771481,12.316703
2013,Aghorat,16,11,0.05675076097611309,Barren or Sparsely Vegetated,223.23447,852.3985374771481,12.316703
2013,Aghorat,255,12753,65.79476861167002,,223.23447,852.3985374771481,12.316703
2014,El Ghabra,7,10,0.2113271344040575,Open Shrublands,232.09824,662.0193929173693,27.678345
2014,El Ghabra,10,1539,32.52324598478445,Grasslands,232.09824,662.0193929173693,27.678345
2014,El Ghabra,16,1062,22.442941673710905,Barren or Sparsely Vegetated,232.09824,662.0193929173693,27.678345
2014,El Ghabra,255,2121,44.82248520710059,,232.09824,662.0193929173693,27.678345
2014,Guerou,10,515,44.58874458874459,Grasslands,205.86137,780.1577669902913,156.11769
2014,Guerou,16,35,3.0303030303030303,Barren or Sparsely Vegetated,205.86137,780.1577669902913,156.11769
2014,Guerou,255,605,52.38095238095239,,205.86137,780.1577669902913,156.11769
2014,Barkeiwel,10,239,14.716748768472906,Grasslands,204.53172,502.07179487179485,53.93319
2014,Barkeiwel,16,530,32.635467980295566,Barren or Sparsely Vegetated,204.53172,502.07179487179485,53.93319
2014,Barkeiwel,255,855,52.64778325123153,,204.53172,502.07179487179485,53.93319
2014,Legrane,7,227,0.9010081765499722,Open Shrublands,292.9182,898.5456828672278,4.1216564
2014,Legrane,10,14633,58.08128919584028,Grasslands,292.9182,898.5456828672278,4.1216564
2014,Legrane,16,23,0.09129157735968882,Barren or Sparsely Vegetated,292.9182,898.5456828672278,4.1216564
2014,Legrane,255,10311,40.92641105025006,,292.9182,898.5456828672278,4.1216564
2014,Sani,7,2,0.020048115477145148,Open Shrublands,343.87433,872.4261823166553,6.4694824
2014,Sani,10,7301,73.18564554931837,Grasslands,343.87433,872.4261823166553,6.4694824
2014,Sani,255,2673,26.794306335204492,,343.87433,872.4261823166553,6.4694824
2014,Daghveg,7,19,0.28315946348733234,Open Shrublands,261.09634,654.4629349470499,16.845772
2014,Daghveg,10,657,9.791356184798808,Grasslands,261.09634,654.4629349470499,16.845772
2014,Daghveg,16,2201,32.801788375558864,Barren or Sparsely Vegetated,261.09634,654.4629349470499,16.845772
2014,Daghveg,255,3833,57.123695976155,,261.09634,654.4629349470499,16.845772
2014,Bou Lahrath,7,12,0.08465608465608467,Open Shrublands,176.69124,611.9894514767932,7.557667
2014,Bou Lahrath,10,972,6.857142857142858,Grasslands,176.69124,611.9894514767932,7.557667
2014,Bou Lahrath,16,5404,38.123456790123456,Barren or Sparsely Vegetated,176.69124,611.9894514767932,7.557667
2014,Bou Lahrath,255,7787,54.93474426807761,,176.69124,611.9894514767932,7.557667
2014,Hamed,7,10,0.044730721059223474,Open Shrublands,373.2343,1262.1195770065076,11.016427
2014,Hamed,10,11060,49.472177491501164,Grasslands,373.2343,1262.1195770065076,11.016427
2014,Hamed,255,11286,50.48309178743962,,373.2343,1262.1195770065076,11.016427
2014,Gueller,7,67,0.45578231292517,Open Shrublands,202.15607,705.4293032786885,5.06228
2014,Gueller,10,1424,9.687074829931973,Grasslands,202.15607,705.4293032786885,5.06228
2014,Gueller,16,3751,25.517006802721088,Barren or Sparsely Vegetated,202.15607,705.4293032786885,5.06228
2014,Gueller,255,9458,64.34013605442178,,202.15607,705.4293032786885,5.06228
2014,El Melgue,7,43,0.2610807528840316,Open Shrublands,212.33803,702.6536521388216,4.654473
2014,El Melgue,10,10123,61.463266545233765,Grasslands,212.33803,702.6536521388216,4.654473
2014,El Melgue,16,9,0.0546448087431694,Barren or Sparsely Vegetated,212.33803,702.6536521388216,4.654473
2014,El Melgue,255,6295,38.22100789313904,,212.33803,702.6536521388216,4.654473
2014,El Ghaira,7,139,6.9674185463659155,Open Shrublands,135.38358,702.6349206349206,47.344685
2014,El Ghaira,10,161,8.070175438596491,Grasslands,135.38358,702.6349206349206,47.344685
2014,El Ghaira,16,317,15.889724310776943,Barren or Sparsely Vegetated,135.38358,702.6349206349206,47.344685
2014,El Ghaira,255,1378,69.07268170426065,,135.38358,702.6349206349206,47.344685
2014,Lebheir,7,78,1.9364448857994043,Open Shrublands,270.63007,779.1028248587571,15.204804
2014,Lebheir,10,943,23.411122144985104,Grasslands,270.63007,779.1028248587571,15.204804
2014,Lebheir,13,5,0.12413108242303873,Urban and Built-up Lands,270.63007,779.1028248587571,15.204804
2014,Lebheir,16,1271,31.554121151936442,Barren or Sparsely Vegetated,270.63007,779.1028248587571,15.204804
2014,Lebheir,255,1731,42.97418073485601,,270.63007,779.1028248587571,15.204804
2014,Oudeiy Jrid,7,353,2.2412698412698413,Open Shrublands,221.68294,719.1413682522715,7.9907346
2014,Oudeiy Jrid,10,4852,30.806349206349203,Grasslands,221.68294,719.1413682522715,7.9907346
2014,Oudeiy Jrid,13,3,0.01904761904761905,Urban and Built-up Lands,221.68294,719.1413682522715,7.9907346
2014,Oudeiy Jrid,16,1949,12.374603174603175,Barren or Sparsely Vegetated,221.68294,719.1413682522715,7.9907346
2014,Oudeiy Jrid,255,8593,54.558730158730164,,221.68294,719.1413682522715,7.9907346
2014,Tenaha,7,64,0.29903747313335205,Open Shrublands,391.44476,1622.6591420428979,5.1332493
2014,Tenaha,10,13268,61.99420614895804,Grasslands,391.44476,1622.6591420428979,5.1332493
2014,Tenaha,12,2,0.009344921035417252,Croplands,391.44476,1622.6591420428979,5.1332493
2014,Tenaha,255,8068,37.69741145687319,,391.44476,1622.6591420428979,5.1332493
2014,Lavtah,7,114,0.34545454545454546,Open Shrublands,54.81323,858.6190476190476,1.2570848
2014,Lavtah,10,677,2.0515151515151513,Grasslands,54.81323,858.6190476190476,1.2570848
2014,Lavtah,16,16783,50.85757575757576,Barren or Sparsely Vegetated,54.81323,858.6190476190476,1.2570848
2014,Lavtah,255,15426,46.74545454545454,,54.81323,858.6190476190476,1.2570848
2014,Kiffa,7,51,0.584192439862543,Open Shrublands,214.41518,640.4290060851927,53.597527
2014,Kiffa,10,5416,62.0389461626575,Grasslands,214.41518,640.4290060851927,53.597527
2014,Kiffa,16,43,0.49255441008018325,Barren or Sparsely Vegetated,214.41518,640.4290060851927,53.597527
2014,Kiffa,255,3220,36.884306987399775,,214.41518,640.4290060851927,53.597527
2014,Blajmil,7,20,0.07713371128851865,Open Shrublands,321.04138,1072.3930964078352,5.6102705
2014,Blajmil,10,15654,60.37255582552354,Grasslands,321.04138,1072.3930964078352,5.6102705
2014,Blajmil,255,10255,39.55031046318794,,321.04138,1072.3930964078352,5.6102705
2014,R’Dheidhie,7,23,0.1374940219990435,Open Shrublands,164.82922,662.3202764976959,8.980991
2014,R’Dheidhie,10,2340,13.988522238163558,Grasslands,164.82922,662.3202764976959,8.980991
2014,R’Dheidhie,16,2262,13.522238163558105,Barren or Sparsely Vegetated,164.82922,662.3202764976959,8.980991
2014,R’Dheidhie,255,12103,72.35174557627928,,164.82922,662.3202764976959,8.980991
2014,Kamour,7,229,1.9295584765756657,Open Shrublands,176.44408,756.7303921568628,9.074863
2014,Kamour,10,3446,29.036063363667004,Grasslands,176.44408,756.7303921568628,9.074863
2014,Kamour,16,1090,9.184361307718234,Barren or Sparsely Vegetated,176.44408,756.7303921568628,9.074863
2014,Kamour,255,7103,59.850016852039104,,176.44408,756.7303921568628,9.074863
2014,Boumdeid,7,16,1.2698412698412698,Open Shrublands,79.54671,1133.3529411764705,9.399415
2014,Boumdeid,10,178,14.126984126984127,Grasslands,79.54671,1133.3529411764705,9.399415
2014,Boumdeid,16,504,40.0,Barren or Sparsely Vegetated,79.54671,1133.3529411764705,9.399415
2014,Boumdeid,255,562,44.60317460317461,,79.54671,1133.3529411764705,9.399415
2014,Kouroudjel,7,1,0.02535496957403651,Open Shrublands,293.25446,718.3603773584906,5.572485
2014,Kouroudjel,10,2649,67.16531440162272,Grasslands,293.25446,718.3603773584906,5.572485
2014,Kouroudjel,255,1294,32.809330628803245,,293.25446,718.3603773584906,5.572485
2014,Nouamlein,7,115,0.2904773932811316,Open Shrublands,146.71896,582.0322936792713,1.3801367
2014,Nouamlein,10,13158,33.23566557211417,Grasslands,146.71896,582.0322936792713,1.3801367
2014,Nouamlein,16,3158,7.97676180853751,Barren or Sparsely Vegetated,146.71896,582.0322936792713,1.3801367
2014,Nouamlein,255,23159,58.49709522606719,,146.71896,582.0322936792713,1.3801367
2014,Laweissi,7,83,0.8154042636801258,Open Shrublands,296.88016,800.3725074246925,12.270992
2014,Laweissi,10,2912,28.607918263090674,Grasslands,296.88016,800.3725074246925,12.270992
2014,Laweissi,16,2353,23.116219667943806,Barren or Sparsely Vegetated,296.88016,800.3725074246925,12.270992
2014,Laweissi,255,4831,47.460457805285394,,296.88016,800.3725074246925,12.270992
2014,Hseiy Tin,7,13,0.2735690235690236,Open Shrublands,87.836754,682.0,4.2178345
2014,Hseiy Tin,10,496,10.437710437710438,Grasslands,87.836754,682.0,4.2178345
2014,Hseiy Tin,16,1421,29.903198653198654,Barren or Sparsely Vegetated,87.836754,682.0,4.2178345
2014,Hseiy Tin,255,2822,59.38552188552188,,87.836754,682.0,4.2178345
2014,Kankoussa,7,3,0.14478764478764478,Open Shrublands,382.2079,1115.9547511312217,65.68192
2014,Kankoussa,10,1102,53.18532818532818,Grasslands,382.2079,1115.9547511312217,65.68192
2014,Kankoussa,255,967,46.66988416988417,,382.2079,1115.9547511312217,65.68192
2014,Aghorat,7,106,0.5468709694061806,Open Shrublands,191.02298,762.2253614758185,12.576508
2014,Aghorat,10,6513,33.601609657947684,Grasslands,191.02298,762.2253614758185,12.576508
2014,Aghorat,16,11,0.05675076097611309,Barren or Sparsely Vegetated,191.02298,762.2253614758185,12.576508
2014,Aghorat,255,12753,65.79476861167002,,191.02298,762.2253614758185,12.576508
2015,El Ghabra,7,9,0.19019442096365174,Open Shrublands,190.73434,682.3887015177065,28.10066
2015,El Ghabra,10,1565,33.072696534235,Grasslands,190.73434,682.3887015177065,28.10066
2015,El Ghabra,16,1037,21.914623837700763,Barren or Sparsely Vegetated,190.73434,682.3887015177065,28.10066
2015,El Ghabra,255,2121,44.82248520710059,,190.73434,682.3887015177065,28.10066
2015,Guerou,10,519,44.935064935064936,Grasslands,210.26802,987.0533980582525,160.35114
2015,Guerou,16,31,2.683982683982684,Barren or Sparsely Vegetated,210.26802,987.0533980582525,160.35114
2015,Guerou,255,605,52.38095238095239,,210.26802,987.0533980582525,160.35114
2015,Barkeiwel,10,251,15.455665024630541,Grasslands,182.01196,588.6358974358974,55.273987
2015,Barkeiwel,16,518,31.896551724137932,Barren or Sparsely Vegetated,182.01196,588.6358974358974,55.273987
2015,Barkeiwel,255,855,52.64778325123153,,182.01196,588.6358974358974,55.273987
2015,Legrane,7,184,0.7303326188775106,Open Shrublands,279.951,1022.1648112951399,4.1543865
2015,Legrane,10,14686,58.29165674366913,Grasslands,279.951,1022.1648112951399,4.1543865
2015,Legrane,16,13,0.05159958720330237,Barren or Sparsely Vegetated,279.951,1022.1648112951399,4.1543865
2015,Legrane,255,10311,40.92641105025006,,279.951,1022.1648112951399,4.1543865
2015,Sani,7,2,0.020048115477145148,Open Shrublands,351.3739,1102.2131596984236,6.4866495
2015,Sani,10,7301,73.18564554931837,Grasslands,351.3739,1102.2131596984236,6.4866495
2015,Sani,255,2673,26.794306335204492,,351.3739,1102.2131596984236,6.4866495
2015,Daghveg,7,24,0.35767511177347244,Open Shrublands,225.35396,729.642965204236,17.29384
2015,Daghveg,10,684,10.193740685543965,Grasslands,225.35396,729.642965204236,17.29384
2015,Daghveg,16,2169,32.32488822652757,Barren or Sparsely Vegetated,225.35396,729.642965204236,17.29384
2015,Daghveg,255,3833,57.123695976155,,225.35396,729.642965204236,17.29384
2015,Bou Lahrath,7,14,0.09876543209876544,Open Shrublands,169.81422,601.8143459915611,7.7023916
2015,Bou Lahrath,10,1005,7.089947089947089,Grasslands,169.81422,601.8143459915611,7.7023916
2015,Bou Lahrath,16,5369,37.876543209876544,Barren or Sparsely Vegetated,169.81422,601.8143459915611,7.7023916
2015,Bou Lahrath,255,7787,54.93474426807761,,169.81422,601.8143459915611,7.7023916
2015,Hamed,7,13,0.05814993737699052,Open Shrublands,362.5652,1322.3352313810556,11.200629
2015,Hamed,10,11057,49.45875827518339,Grasslands,362.5652,1322.3352313810556,11.200629
2015,Hamed,255,11286,50.48309178743962,,362.5652,1322.3352313810556,11.200629
2015,Gueller,7,74,0.5034013605442177,Open Shrublands,197.46304,772.0235655737705,5.0857716
2015,Gueller,10,1512,10.285714285714285,Grasslands,197.46304,772.0235655737705,5.0857716
2015,Gueller,16,3656,24.87074829931973,Barren or Sparsely Vegetated,197.46304,772.0235655737705,5.0857716
2015,Gueller,255,9458,64.34013605442178,,197.46304,772.0235655737705,5.0857716
2015,El Melgue,7,26,0.1578627808136005,Open Shrublands,244.74348,820.317594834544,4.65965
2015,El Melgue,10,10141,61.57255616272009,Grasslands,244.74348,820.317594834544,4.65965
2015,El Melgue,16,8,0.04857316332726169,Barren or Sparsely Vegetated,244.74348,820.317594834544,4.65965
2015,El Melgue,255,6295,38.22100789313904,,244.74348,820.317594834544,4.65965
2015,El Ghaira,7,150,7.518796992481203,Open Shrublands,144.59439,787.6825396825396,47.970707
2015,El Ghaira,10,196,9.824561403508772,Grasslands,144.59439,787.6825396825396,47.970707
2015,El Ghaira,16,271,13.583959899749374,Barren or Sparsely Vegetated,144.59439,787.6825396825396,47.970707
2015,El Ghaira,255,1378,69.07268170426065,,144.59439,787.6825396825396,47.970707
2015,Lebheir,7,68,1.6881827209533267,Open Shrublands,247.24777,903.767231638418,15.469426
2015,Lebheir,10,1014,25.173783515392255,Grasslands,247.24777,903.767231638418,15.469426
2015,Lebheir,13,5,0.12413108242303873,Urban and Built-up Lands,247.24777,903.767231638418,15.469426
2015,Lebheir,16,1210,30.039721946375376,Barren or Sparsely Vegetated,247.24777,903.767231638418,15.469426
2015,Lebheir,255,1731,42.97418073485601,,247.24777,903.767231638418,15.469426
2015,Oudeiy Jrid,7,298,1.892063492063492,Open Shrublands,219.3972,841.7624265098877,8.262752
2015,Oudeiy Jrid,10,5391,34.22857142857143,Grasslands,219.3972,841.7624265098877,8.262752
2015,Oudeiy Jrid,13,3,0.01904761904761905,Urban and Built-up Lands,219.3972,841.7624265098877,8.262752
2015,Oudeiy Jrid,16,1465,9.3015873015873,Barren or Sparsely Vegetated,219.3972,841.7624265098877,8.262752
2015,Oudeiy Jrid,255,8593,54.558730158730164,,219.3972,841.7624265098877,8.262752
2015,Tenaha,7,58,0.27100271002710025,Open Shrublands,418.58023,1855.2986350682465,5.2881837
2015,Tenaha,10,13275,62.026913372582,Grasslands,418.58023,1855.2986350682465,5.2881837
2015,Tenaha,12,1,0.004672460517708626,Croplands,418.58023,1855.2986350682465,5.2881837
2015,Tenaha,255,8068,37.69741145687319,,418.58023,1855.2986350682465,5.2881837
2015,Lavtah,7,119,0.3606060606060606,Open Shrublands,73.549164,1070.0,1.2596109
2015,Lavtah,10,807,2.4454545454545453,Grasslands,73.549164,1070.0,1.2596109
2015,Lavtah,16,16648,50.44848484848485,Barren or Sparsely Vegetated,73.549164,1070.0,1.2596109
2015,Lavtah,255,15426,46.74545454545454,,73.549164,1070.0,1.2596109
2015,Kiffa,7,33,0.37800687285223367,Open Shrublands,231.27228,860.1774847870182,55.895115
2015,Kiffa,10,5444,62.35967926689576,Grasslands,231.27228,860.1774847870182,55.895115
2015,Kiffa,16,33,0.37800687285223367,Barren or Sparsely Vegetated,231.27228,860.1774847870182,55.895115
2015,Kiffa,255,3220,36.884306987399775,,231.27228,860.1774847870182,55.895115
2015,Blajmil,7,16,0.06170696903081492,Open Shrublands,355.61407,1138.5286160913672,5.7491474
2015,Blajmil,10,15658,60.38798256778125,Grasslands,355.61407,1138.5286160913672,5.7491474
2015,Blajmil,255,10255,39.55031046318794,,355.61407,1138.5286160913672,5.7491474
2015,R’Dheidhie,7,19,0.11358201817312291,Open Shrublands,159.54846,666.6440092165899,9.199093
2015,R’Dheidhie,10,2381,14.233620277379245,Grasslands,159.54846,666.6440092165899,9.199093
2015,R’Dheidhie,16,2225,13.301052128168338,Barren or Sparsely Vegetated,159.54846,666.6440092165899,9.199093
2015,R’Dheidhie,255,12103,72.35174557627928,,159.54846,666.6440092165899,9.199093
2015,Kamour,7,258,2.1739130434782608,Open Shrublands,183.31865,1002.2941176470588,9.313247
2015,Kamour,10,3602,30.350522413212,Grasslands,183.31865,1002.2941176470588,9.313247
2015,Kamour,16,905,7.625547691270644,Barren or Sparsely Vegetated,183.31865,1002.2941176470588,9.313247
2015,Kamour,255,7103,59.850016852039104,,183.31865,1002.2941176470588,9.313247
2015,Boumdeid,7,18,1.4285714285714286,Open Shrublands,108.299706,1307.5882352941176,9.130596
2015,Boumdeid,10,241,19.126984126984127,Grasslands,108.299706,1307.5882352941176,9.130596
2015,Boumdeid,16,439,34.84126984126984,Barren or Sparsely Vegetated,108.299706,1307.5882352941176,9.130596
2015,Boumdeid,255,562,44.60317460317461,,108.299706,1307.5882352941176,9.130596
2015,Kouroudjel,7,1,0.02535496957403651,Open Shrublands,295.99432,975.776603773585,5.5865364
2015,Kouroudjel,10,2649,67.16531440162272,Grasslands,295.99432,975.776603773585,5.5865364
2015,Kouroudjel,255,1294,32.809330628803245,,295.99432,975.776603773585,5.5865364
2015,Nouamlein,7,95,0.23995958575397827,Open Shrublands,168.32913,859.661606403533,1.4027755
2015,Nouamlein,10,14041,35.46602677443799,Grasslands,168.32913,859.661606403533,1.4027755
2015,Nouamlein,16,2295,5.796918413740844,Barren or Sparsely Vegetated,168.32913,859.661606403533,1.4027755
2015,Nouamlein,255,23159,58.49709522606719,,168.32913,859.661606403533,1.4027755
2015,Laweissi,7,60,0.5894488653109342,Open Shrublands,259.7092,836.6228256257955,12.467589
2015,Laweissi,10,3090,30.356616563513118,Grasslands,259.7092,836.6228256257955,12.467589
2015,Laweissi,16,2198,21.59347676589056,Barren or Sparsely Vegetated,259.7092,836.6228256257955,12.467589
2015,Laweissi,255,4831,47.460457805285394,,259.7092,836.6228256257955,12.467589
2015,Hseiy Tin,7,19,0.3998316498316498,Open Shrublands,116.347565,1296.3333333333333,4.205826
2015,Hseiy Tin,10,831,17.487373737373737,Grasslands,116.347565,1296.3333333333333,4.205826
2015,Hseiy Tin,16,1080,22.727272727272727,Barren or Sparsely Vegetated,116.347565,1296.3333333333333,4.205826
2015,Hseiy Tin,255,2822,59.38552188552188,,116.347565,1296.3333333333333,4.205826
2015,Kankoussa,7,3,0.14478764478764478,Open Shrublands,342.87567,1187.0009049773755,67.24027
2015,Kankoussa,10,1102,53.18532818532818,Grasslands,342.87567,1187.0009049773755,67.24027
2015,Kankoussa,255,967,46.66988416988417,,342.87567,1187.0009049773755,67.24027
2015,Aghorat,7,99,0.5107568487850178,Open Shrublands,230.87936,865.7364134950973,12.836312
2015,Aghorat,10,6524,33.6583604189238,Grasslands,230.87936,865.7364134950973,12.836312
2015,Aghorat,16,7,0.03611412062116288,Barren or Sparsely Vegetated,230.87936,865.7364134950973,12.836312
2015,Aghorat,255,12753,65.79476861167002,,230.87936,865.7364134950973,12.836312
2016,El Ghabra,7,11,0.23245984784446322,Open Shrublands,238.20044,838.29173693086,28.543097
2016,El Ghabra,10,1554,32.84023668639053,Grasslands,238.20044,838.29173693086,28.543097
2016,El Ghabra,16,1046,22.104818258664412,Barren or Sparsely Vegetated,238.20044,838.29173693086,28.543097
2016,El Ghabra,255,2121,44.82248520710059,,238.20044,838.29173693086,28.543097
2016,Guerou,10,527,45.62770562770563,Grasslands,275.27167,1131.9660194174758,166.82727
